300,0.1384,0.1046,0.1183,0.0884,0.1096,0.121,0.1045,0.11774,0.09753
301,0.1562,0.107,0.09064,0.1113,0.1059,0.0985,0.07794,0.08844,0.164
302,0.163,0.10516,0.10175,0.08636,0.1136,0.1104,0.0883,0.1159,0.11566
303,0.154,0.1339,0.1119,0.1315,0.10516,0.0886,0.0874,0.0868,0.1008
304,0.1678,0.1096,0.1255,0.0993,0.093,0.10767,0.0982,0.0862,0.1127
305,0.1962,0.1066,0.10535,0.111,0.1117,0.0839,0.10913,0.07635,0.0997
306,0.1637,0.1196,0.11426,0.1242,0.0893,0.1047,0.103,0.0947,0.0864
307,0.1488,0.1155,0.10114,0.11194,0.0885,0.0989,0.0853,0.11163,0.1383
308,0.1475,0.1041,0.10645,0.1083,0.1031,0.0949,0.1005,0.08875,0.1464
309,0.1682,0.1074,0.09485,0.0913,0.09406,0.10175,0.08997,0.0974,0.155
310,0.1478,0.1003,0.10266,0.09406,0.1216,0.1007,0.07904,0.0969,0.1569
311,0.153,0.11926,0.114,0.1061,0.11005,0.10486,0.0981,0.1021,0.0926
312,0.1655,0.1099,0.1027,0.112,0.08,0.10394,0.10126,0.1004,0.1242
313,0.1462,0.10724,0.1179,0.09674,0.1041,0.1028,0.09686,0.0906,0.1375
314,0.1533,0.1151,0.1217,0.112,0.1007,0.1032,0.1045,0.1004,0.0892
315,0.1729,0.1602,0.11945,0.1538,0.1029,0.0826,0.09406,0.05972,0.05463
316,0.1782,0.1036,0.1034,0.1081,0.0882,0.1108,0.10223,0.09674,0.10876
317,0.1708,0.1164,0.1097,0.10223,0.1133,0.0923,0.07446,0.0911,0.1298
318,0.1628,0.117,0.11005,0.097,0.11945,0.1072,0.1027,0.0794,0.1043
319,0.1573,0.10596,0.1152,0.1095,0.10876,0.08887,0.1187,0.1007,0.0949
320,0.1614,0.1222,0.1005,0.1293,0.1051,0.0805,0.08215,0.09174,0.1272
321,0.1559,0.10565,0.1017,0.1108,0.11005,0.1051,0.0747,0.10846,0.1277
322,0.1584,0.1055,0.09674,0.1032,0.1255,0.09454,0.09326,0.10516,0.1176
323,0.1588,0.1207,0.10785,0.1088,0.1048,0.0983,0.1036,0.09326,0.1038
324,0.1913,0.137,0.1038,0.1237,0.1056,0.0779,0.0941,0.0851,0.0815
325,0.1678,0.11694,0.11346,0.1103,0.09467,0.08246,0.09485,0.09784,0.12164
326,0.1465,0.11743,0.0879,0.11334,0.10583,0.1093,0.0873,0.09827,0.1342
327,0.1537,0.1073,0.1252,0.1177,0.10004,0.0874,0.11426,0.0861,0.1082
328,0.1858,0.1134,0.115,0.1355,0.09973,0.09247,0.1086,0.07117,0.0784
329,0.1772,0.11914,0.09845,0.10425,0.1151,0.10175,0.1045,0.0952,0.08435
330,0.1815,0.1287,0.1151,0.1173,0.0932,0.0969,0.09906,0.0741,0.0941
331,0.1396,0.1013,0.12305,0.113,0.09863,0.1036,0.1096,0.09894,0.1121
332,0.1823,0.1037,0.0955,0.09863,0.09814,0.10657,0.08905,0.1035,0.1226
333,0.171,0.128,0.1155,0.1338,0.10034,0.09717,0.09656,0.0883,0.0694
334,0.1323,0.1107,0.12146,0.0985,0.0905,0.12335,0.101,0.10815,0.114
335,0.1512,0.1178,0.115,0.1093,0.0967,0.1133,0.10425,0.0807,0.1118
336,0.1858,0.1427,0.1255,0.15,0.09595,0.0849,0.0996,0.075,0.0406
337,0.1436,0.10834,0.1213,0.11005,0.1101,0.1195,0.1033,0.09045,0.0934
338,0.1791,0.1164,0.09534,0.1227,0.09985,0.09607,0.0848,0.08856,0.11725
339,0.1606,0.0973,0.1041,0.10614,0.1173,0.1103,0.0967,0.09485,0.11273
340,0.142,0.1099,0.11743,0.1209,0.1002,0.10516,0.0893,0.09015,0.125
341,0.1736,0.12085,0.10913,0.133,0.10583,0.1012,0.09033,0.07404,0.09204
342,0.1323,0.10657,0.1307,0.0961,0.09674,0.12335,0.1163,0.10065,0.0973
343,0.1667,0.0954,0.125,0.09644,0.1042,0.1073,0.08624,0.08124,0.1373
344,0.1671,0.10046,0.1152,0.07855,0.09265,0.1002,0.09424,0.09314,0.1584
345,0.147,0.1116,0.1049,0.09534,0.1011,0.12384,0.0867,0.0991,0.1305
346,0.1532,0.118,0.1296,0.11865,0.0923,0.1055,0.09424,0.0858,0.1027
347,0.1476,0.11084,0.1116,0.1028,0.1067,0.1137,0.09174,0.0855,0.1296
348,0.1746,0.11316,0.11194,0.1234,0.09674,0.1104,0.0924,0.09454,0.08276
349,0.1732,0.0996,0.1074,0.09143,0.10095,0.1035,0.09937,0.0697,0.1548
350,0.1537,0.1259,0.1001,0.1193,0.09973,0.0959,0.10284,0.0934,0.1092
351,0.1782,0.0968,0.1204,0.08704,0.0921,0.1194,0.1069,0.0907,0.10846
352,0.1736,0.1215,0.1181,0.11725,0.0872,0.09186,0.1025,0.0834,0.10455
353,0.1824,0.1399,0.11993,0.1381,0.09753,0.09265,0.086,0.0721,0.0715
354,0.1902,0.10516,0.12256,0.1213,0.0783,0.09595,0.091,0.0788,0.1168
355,0.1686,0.11554,0.10583,0.1099,0.1138,0.1099,0.07916,0.0772,0.12
356,0.1637,0.10864,0.1043,0.10065,0.11273,0.10925,0.0871,0.08685,0.1267
357,0.1777,0.1168,0.10486,0.1124,0.10144,0.10645,0.0986,0.0807,0.1011
358,0.1814,0.1031,0.10626,0.11475,0.1033,0.09393,0.0833,0.0857,0.1283
359,0.187,0.126,0.1142,0.12036,0.1043,0.09015,0.0864,0.0839,0.08765
360,0.1749,0.099,0.1321,0.09,0.0929,0.08716,0.09686,0.09424,0.1328
361,0.1434,0.1217,0.1223,0.1248,0.0949,0.1152,0.10645,0.08246,0.0887
362,0.1798,0.1139,0.11786,0.114,0.094,0.073,0.07513,0.0892,0.1433
363,0.2,0.1476,0.10486,0.1366,0.0915,0.0854,0.08295,0.06097,0.0903
364,0.1792,0.10944,0.11707,0.1003,0.09296,0.09296,0.0999,0.079,0.1292
365,0.1675,0.1125,0.1103,0.08685,0.0844,0.10504,0.10944,0.0866,0.1375
366,0.1589,0.11945,0.1101,0.1067,0.0941,0.0967,0.10535,0.0987,0.11
367,0.1523,0.0917,0.1092,0.10785,0.0918,0.0968,0.1076,0.08575,0.1569
368,0.1514,0.09705,0.1139,0.10986,0.1074,0.10706,0.09393,0.10266,0.1169
369,0.1251,0.1307,0.12244,0.1302,0.0949,0.09863,0.08716,0.09766,0.1131
370,0.1836,0.1263,0.1017,0.10486,0.09296,0.10583,0.0855,0.0755,0.12384
371,0.198,0.1178,0.1183,0.1124,0.08966,0.0867,0.082,0.08057,0.1146
372,0.1774,0.1141,0.11847,0.0978,0.08435,0.078,0.1202,0.08405,0.1259
373,0.1749,0.1091,0.1175,0.1054,0.07196,0.11035,0.091,0.09705,0.1227
374,0.2003,0.09644,0.118,0.1089,0.0928,0.092,0.0914,0.08716,0.11316
375,0.1754,0.117,0.1277,0.1081,0.08997,0.096,0.0934,0.0699,0.12256
376,0.1589,0.11053,0.1211,0.12177,0.11194,0.10187,0.08673,0.0812,0.106
377,0.162,0.0921,0.11554,0.09753,0.0922,0.11304,0.0924,0.0871,0.1481
378,0.1827,0.09937,0.1048,0.09863,0.0983,0.11914,0.08875,0.0793,0.1289
379,0.1829,0.10223,0.1194,0.08575,0.0775,0.1123,0.1018,0.0988,0.1194
380,0.1694,0.1034,0.1287,0.09406,0.0854,0.1069,0.0923,0.09174,0.1282
381,0.1825,0.0986,0.109,0.10126,0.1009,0.0906,0.08954,0.07916,0.1486
382,0.1996,0.0945,0.0953,0.087,0.10223,0.1124,0.09045,0.097,0.12164
383,0.156,0.1194,0.1306,0.1189,0.0796,0.0967,0.1039,0.093,0.1019
384,0.1611,0.1114,0.1084,0.11,0.08826,0.08795,0.0892,0.0901,0.1536
385,0.1682,0.1051,0.1298,0.1073,0.0813,0.1086,0.09595,0.0986,0.10516
386,0.2073,0.1343,0.10693,0.1565,0.09125,0.07825,0.0978,0.0769,0.05084
387,0.1738,0.11127,0.1032,0.0936,0.1107,0.0988,0.1032,0.09784,0.1076
388,0.1852,0.1233,0.11633,0.11096,0.10144,0.0929,0.0885,0.0898,0.0917
389,0.1703,0.11536,0.11707,0.1145,0.1128,0.0996,0.1077,0.08984,0.0728
390,0.1962,0.1459,0.11725,0.1448,0.0897,0.0957,0.1017,0.0598,0.04904
391,0.1781,0.11096,0.11346,0.09576,0.11566,0.0897,0.0895,0.0957,0.1111
392,0.1454,0.11426,0.126,0.1302,0.105,0.0846,0.0939,0.07874,0.12195
393,0.154,0.1069,0.1053,0.11774,0.1161,0.1182,0.0963,0.1087,0.0767
394,0.1411,0.1039,0.1009,0.1061,0.10956,0.10925,0.116,0.07935,0.1338
395,0.1808,0.1128,0.0927,0.0915,0.0915,0.1058,0.0832,0.07697,0.1648
396,0.1512,0.1128,0.102,0.0866,0.1031,0.11694,0.0866,0.0954,0.1453
397,0.1713,0.1122,0.1145,0.1141,0.0926,0.0711,0.10175,0.0766,0.146
398,0.1508,0.11566,0.1044,0.1148,0.1011,0.0998,0.08734,0.1037,0.1225
399,0.2142,0.11786,0.1141,0.1547,0.0862,0.09503,0.1052,0.07983,0.03296
400,0.169,0.1073,0.12024,0.1018,0.1081,0.0841,0.08545,0.09283,0.1312
401,0.1732,0.1324,0.1116,0.11194,0.07794,0.1135,0.0898,0.09344,0.0962
402,0.2023,0.1403,0.12036,0.1514,0.1079,0.06824,0.11163,0.05707,0.04095
403,0.184,0.1536,0.1345,0.1307,0.10535,0.07996,0.10406,0.0647,0.04315
404,0.167,0.1208,0.1082,0.1123,0.08746,0.09753,0.0827,0.1016,0.1224
405,0.1415,0.11536,0.099,0.1246,0.1029,0.10046,0.0816,0.09766,0.137
406,0.2047,0.1532,0.107,0.1307,0.12024,0.08325,0.1004,0.06604,0.03433
407,0.1486,0.1082,0.10156,0.0877,0.1165,0.1033,0.08923,0.09973,0.1451
408,0.1707,0.1215,0.106,0.1124,0.1033,0.10223,0.0938,0.08673,0.1033
409,0.1638,0.1436,0.1107,0.1442,0.0867,0.10376,0.0759,0.09235,0.07904
410,0.1768,0.1237,0.11993,0.125,0.09595,0.0972,0.08966,0.09216,0.0795
411,0.1671,0.12335,0.0985,0.1056,0.08466,0.09247,0.09283,0.08374,0.1517
412,0.2031,0.09204,0.0865,0.09955,0.09814,0.1129,0.07025,0.09143,0.146
413,0.1946,0.1338,0.1227,0.1364,0.1016,0.09296,0.10034,0.0694,0.04834
414,0.1761,0.1168,0.1345,0.1256,0.0947,0.08966,0.1035,0.0846,0.0745
415,0.2076,0.141,0.12305,0.141,0.0974,0.0974,0.06537,0.0782,0.0487
416,0.1733,0.1047,0.1046,0.09924,0.1279,0.08716,0.0694,0.0837,0.1499
417,0.1628,0.1292,0.10596,0.1447,0.10724,0.095,0.0956,0.0833,0.07623
418,0.1957,0.1091,0.1071,0.109,0.1071,0.12,0.0908,0.0857,0.07556
419,0.1571,0.0935,0.1027,0.11475,0.11255,0.11694,0.0844,0.10443,0.11365
420,0.1539,0.1086,0.1256,0.09656,0.08344,0.11536,0.11597,0.0875,0.113
421,0.1464,0.1204,0.1334,0.09924,0.10504,0.1122,0.10223,0.0841,0.09705
422,0.2073,0.1428,0.1125,0.1442,0.10114,0.07837,0.09357,0.06573,0.05435
423,0.2028,0.1505,0.11096,0.1301,0.09564,0.0893,0.09186,0.074,0.05484
424,0.1403,0.1262,0.1193,0.1143,0.0965,0.1124,0.0795,0.0923,0.1191
425,0.1376,0.11383,0.1171,0.1116,0.11237,0.1068,0.09827,0.0922,0.11017
426,0.1952,0.0977,0.09845,0.0941,0.1062,0.10095,0.0871,0.09015,0.1301
427,0.1625,0.10876,0.11285,0.10333,0.1024,0.10095,0.0991,0.1015,0.10864
428,0.1748,0.0951,0.0964,0.1214,0.0934,0.1091,0.08453,0.0946,0.1307
429,0.1326,0.1044,0.1071,0.11743,0.099,0.1058,0.0885,0.10486,0.1404
430,0.1693,0.12415,0.1133,0.1376,0.09467,0.1092,0.0938,0.0739,0.0842
431,0.1693,0.10364,0.1127,0.11475,0.11237,0.1271,0.081,0.0898,0.0895
432,0.1627,0.0949,0.1109,0.1254,0.09393,0.1133,0.1011,0.0912,0.1066
433,0.1809,0.0998,0.1028,0.10114,0.0978,0.1043,0.0763,0.0783,0.1588
434,0.1818,0.09845,0.1109,0.0986,0.10834,0.0954,0.0835,0.0998,0.1233
435,0.1593,0.10095,0.10236,0.1131,0.106,0.1016,0.09064,0.0759,0.1499
436,0.1885,0.1046,0.09326,0.11536,0.09406,0.10925,0.0875,0.08466,0.1228
437,0.1547,0.1147,0.11694,0.11664,0.08795,0.1144,0.10535,0.0873,0.1021
438,0.1724,0.0849,0.1351,0.10364,0.09735,0.108,0.1087,0.0849,0.10504
439,0.1842,0.1301,0.11847,0.1254,0.0959,0.1041,0.0938,0.08496,0.063
440,0.1407,0.1012,0.12274,0.1332,0.0943,0.10565,0.0841,0.08856,0.1296
441,0.1954,0.0823,0.09875,0.09265,0.0946,0.1048,0.089,0.0921,0.1504
442,0.1687,0.12036,0.1342,0.1247,0.09576,0.107,0.0928,0.0794,0.0772
443,0.2064,0.1432,0.1097,0.1381,0.10065,0.0826,0.0942,0.05807,0.0671
444,0.1735,0.10754,0.11694,0.11664,0.06714,0.1183,0.08887,0.10175,0.10944
445,0.1841,0.1144,0.1193,0.09265,0.09174,0.09393,0.08844,0.08673,0.1288
446,0.147,0.1052,0.1259,0.09955,0.0966,0.1168,0.10736,0.092,0.1096
447,0.2024,0.0967,0.10535,0.10406,0.08905,0.11383,0.0751,0.09143,0.1221
448,0.1743,0.12463,0.10144,0.11255,0.09314,0.09406,0.09424,0.0871,0.1185
449,0.1594,0.1049,0.1159,0.1047,0.098,0.11487,0.0963,0.09094,0.11487
450,0.1942,0.09106,0.10535,0.0886,0.1095,0.0805,0.0906,0.08374,0.1564
451,0.1592,0.09656,0.1222,0.1094,0.1036,0.1213,0.0696,0.1097,0.1086
452,0.1545,0.1038,0.1118,0.10736,0.1051,0.1051,0.09,0.08295,0.1393
453,0.1665,0.12103,0.1236,0.1334,0.1236,0.09045,0.0937,0.0852,0.06247
454,0.182,0.1018,0.10876,0.09717,0.08466,0.1103,0.0808,0.09125,0.1432
455,0.201,0.1406,0.1183,0.1484,0.1091,0.0775,0.092,0.06964,0.04337
456,0.156,0.12103,0.11084,0.11975,0.10614,0.1027,0.1053,0.08655,0.0917
457,0.1558,0.12225,0.1179,0.1097,0.10706,0.0983,0.0975,0.0731,0.11835
458,0.1835,0.1372,0.1209,0.1536,0.091,0.0883,0.11414,0.06113,0.05026
459,0.1456,0.09796,0.1251,0.096,0.10205,0.1277,0.09863,0.08997,0.1169
460,0.1587,0.10736,0.0955,0.0899,0.1015,0.1279,0.08044,0.0953,0.1434
461,0.1661,0.09827,0.12134,0.1016,0.0918,0.11975,0.0838,0.0694,0.1478
462,0.16,0.09534,0.1289,0.10345,0.0959,0.11066,0.08765,0.0845,0.1337
463,0.14,0.10345,0.11365,0.1048,0.09314,0.1295,0.0734,0.1033,0.1387
464,0.201,0.1089,0.12024,0.1129,0.0982,0.1089,0.0835,0.0855,0.0808
465,0.1565,0.10864,0.1339,0.08575,0.0964,0.1202,0.0802,0.09625,0.12213
466,0.1697,0.09576,0.1126,0.10046,0.112,0.1129,0.07733,0.0892,0.1301
467,0.1686,0.0786,0.1167,0.08514,0.10956,0.1263,0.0839,0.08655,0.1448
468,0.1886,0.1022,0.1221,0.08496,0.0949,0.11145,0.0828,0.0929,0.12006
469,0.1636,0.09644,0.118,0.07825,0.0995,0.11346,0.0983,0.1031,0.1294
470,0.1547,0.11365,0.10315,0.1187,0.10065,0.1233,0.08295,0.09296,0.11
471,0.1443,0.1364,0.1283,0.1256,0.1082,0.0904,0.0922,0.0886,0.086
472,0.1538,0.11096,0.1096,0.1117,0.10455,0.1006,0.0866,0.08673,0.1354
473,0.1715,0.1356,0.1044,0.1243,0.1031,0.1097,0.0844,0.0924,0.07446
474,0.2046,0.0736,0.10376,0.0675,0.11676,0.1157,0.0699,0.0897,0.1584
475,0.1582,0.09467,0.11536,0.0952,0.1161,0.1037,0.09784,0.06647,0.1525
476,0.1702,0.11346,0.0847,0.10974,0.1121,0.1255,0.06757,0.0878,0.1289
477,0.1584,0.11365,0.0974,0.11694,0.1108,0.1241,0.0967,0.09973,0.0823
478,0.1631,0.0999,0.1153,0.10315,0.1047,0.11444,0.10144,0.07623,0.1218
479,0.1938,0.0962,0.1114,0.0927,0.11316,0.10205,0.07764,0.0794,0.1335
480,0.1481,0.11395,0.1163,0.11694,0.10205,0.10547,0.1,0.07965,0.1176
481,0.1785,0.1133,0.1282,0.1065,0.11804,0.0902,0.078,0.0882,0.09906
482,0.1715,0.1185,0.11414,0.1285,0.1129,0.1079,0.08795,0.0767,0.0817
483,0.1584,0.11615,0.1138,0.10767,0.09705,0.101,0.07764,0.0933,0.135
484,0.1554,0.0957,0.10547,0.11035,0.09894,0.11176,0.0989,0.1036,0.11993
485,0.1472,0.11334,0.10266,0.1116,0.1009,0.1188,0.07166,0.10645,0.1274
486,0.1908,0.1205,0.1259,0.1031,0.1205,0.0937,0.09033,0.083,0.07227
487,0.1677,0.12036,0.1277,0.1042,0.1109,0.10254,0.0988,0.0803,0.0874
488,0.1688,0.1131,0.1134,0.09515,0.1206,0.1085,0.0932,0.09875,0.0883
489,0.1945,0.0936,0.10956,0.0854,0.09515,0.1075,0.0909,0.0987,0.12476
490,0.1713,0.1093,0.1318,0.109,0.08563,0.1076,0.0976,0.08734,0.1004
491,0.1414,0.11475,0.09174,0.1013,0.0979,0.1145,0.08923,0.08856,0.1605
492,0.1215,0.0995,0.09863,0.1119,0.1102,0.12463,0.0937,0.09985,0.14
493,0.1742,0.1032,0.0988,0.09344,0.1019,0.11554,0.07086,0.08594,0.156
494,0.1738,0.1119,0.1022,0.1088,0.1106,0.10126,0.0867,0.08716,0.1177
495,0.161,0.10376,0.1145,0.1081,0.12494,0.10675,0.08624,0.09094,0.10376
496,0.175,0.08545,0.1115,0.09125,0.0901,0.1208,0.0797,0.1075,0.1385
497,0.1879,0.10077,0.1023,0.09674,0.0848,0.0987,0.0832,0.0874,0.1582
498,0.1884,0.1004,0.10895,0.10425,0.0953,0.09656,0.08673,0.0718,0.1478
499,0.165,0.10223,0.11694,0.1029,0.09424,0.12195,0.0899,0.08417,0.1226
